Rank,Word,Score,Top 5 Words
2183,knoll,1.6659184977982897,"sater, saice, saree, stare, crate"
2184,awful,1.6646590355084043,"soree, trone, trine, store, stire"
2185,hobby,1.6628408920749012,"saine, slate, slane, sater, saice"
2186,sissy,1.6583316628887568,"roate, crate, crane, trace, coate"
2187,slyly,1.654694322354271,"roate, crate, crane, raine, trace"
2188,visit,1.6546405645137026,"crane, carle, brane, carne, blaer"
2189,aback,1.6528619639547304,"slier, sorel, soler, soree, trone"
2190,oddly,1.64711944170895,"saine, sater, saice, saree, saner"
2191,piggy,1.6404200211921685,"soare, slate, slane, sater, saree"
2192,khaki,1.6375347268181557,"sorel, soler, soree, trone, store"
2193,chock,1.6374477031543224,"saine, slate, slane, sater, saree"
2194,cacao,1.6354712931409885,"slier, trine, stire, siler, shier"
2195,glyph,1.634306177558689,"soare, saine, sater, saice, saree"
2196,chick,1.6334353297163329,"soare, slate, slane, sater, saree"
2197,snuff,1.63135439966513,"roate, crate, raile, trace, coate"
2198,dowdy,1.6310605988565168,"saine, slate, slane, sater, saice"
2199,papal,1.6289795996881042,"soree, trone, trine, store, stire"
2200,cluck,1.625011439562948,"soare, saine, sater, saree, saner"
2201,giddy,1.6194019338974504,"soare, slate, slane, sater, saree"
2202,alpha,1.6193828697182626,"soree, trone, trine, store, stire"
2203,queue,1.611668149832659,"slart, saint, slant, slaty, soily"
2204,ennui,1.611443814716054,"slart, slaty, roast, soral, solar"
2205,civil,1.6026506101499065,"soare, sater, saree, saner, roate"
2206,tooth,1.600074190335513,"saine, slane, saice, saree, saner"
2207,polyp,1.5975250777276353,"saine, sater, saice, saree, saner"
2208,bongo,1.5940385386665956,"slate, sater, saice, saree, salet"
2209,skiff,1.592942426937087,"roate, crate, crane, trace, coate"
2210,rigid,1.59154948066777,"slate, slane, salet, stale, coate"
2211,macaw,1.5872077075890878,"slier, sorel, soler, soree, trone"
2212,mambo,1.5870875977444152,"slier, trine, stire, crise, slice"
2213,daddy,1.586119181124205,"slier, sorel, soler, soree, trone"
2214,bosom,1.5842885728740463,"crate, raile, crane, raine, trace"
2215,offal,1.5771133298661235,"trine, stire, crise, crine, shier"
2216,gruff,1.573248367378997,"saine, slate, slane, saice, salet"
2217,knock,1.5720927743534654,"slate, sater, saree, salet, stare"
2218,hutch,1.5719273438448085,"soare, saine, slane, saree, saner"
2219,woozy,1.5715701567736535,"saine, slate, slane, sater, saice"
2220,assay,1.5673948544645344,"trone, trine, toile, crone, crine"
2221,tight,1.5656748768421676,"soare, slane, saree, saner, crane"
2222,timid,1.563328316342825,"soare, slane, saree, saner, crane"
2223,maxim,1.5632424160987846,"sorel, soler, soree, trone, store"
2224,buddy,1.560677778167716,"soare, saine, slate, slane, sater"
2225,hippy,1.5583766701948822,"soare, slate, slane, sater, saree"
2226,sushi,1.5581730251633903,"roate, crate, crane, trace, coate"
2227,mammy,1.55022299995202,"slier, sorel, soler, soree, trone"
2228,which,1.5408083737680562,"soare, slate, slane, sater, saree"
2229,hunch,1.5389663038219146,"soare, slate, sater, saree, salet"
2230,fifth,1.538355031016292,"soare, slane, saree, saner, crane"
2231,outdo,1.5373105563126668,"saine, slane, saice, saree, saner"
2232,llama,1.5356622013544077,"soree, trone, trine, store, stire"
2233,booby,1.525686642423946,"saine, slate, slane, sater, saice"
2234,buggy,1.5242299538142978,"soare, saine, slate, slane, sater"
2235,buxom,1.514184248283856,"saine, slate, slane, sater, saice"
2236,outgo,1.5093321110755484,"saine, slane, saice, saree, saner"
2237,occur,1.5091631082656356,"saine, slate, slane, salet, stale"
2238,jumpy,1.507567979962217,"soare, saine, slate, slane, sater"
2239,gumbo,1.5024975197310948,"saine, slate, slane, sater, saice"
2240,lipid,1.496813706661973,"soare, sater, saree, saner, roate"
2241,muddy,1.4950924321405186,"soare, saine, slate, slane, sater"
2242,dummy,1.4917865804920902,"soare, saine, slate, slane, sater"
2243,jazzy,1.48830798670361,"slier, sorel, soler, soree, trone"
2244,dizzy,1.4758413242767068,"soare, slate, slane, sater, saree"
2245,nylon,1.4726031148126886,"sater, saice, saree, stare, crate"
2246,plump,1.4699796672015766,"soare, saine, sater, saice, saree"
2247,cocoa,1.467660600882254,"slier, trine, stire, siler, shier"
2248,amass,1.4675051999249955,"trone, trine, toile, crone, crine"
2249,myrrh,1.465981438038833,"saine, slate, slane, saice, salet"
2250,guppy,1.4632474405936569,"soare, saine, slate, slane, sater"
2251,widow,1.4601766230894686,"slate, slane, sater, saree, saner"
2252,gummy,1.4588121565152,"soare, saine, slate, slane, sater"
2253,cubic,1.4550604028289782,"soare, slate, slane, sater, saree"
2254,bluff,1.4490462123869323,"soare, saine, sater, saice, saree"
2255,uncut,1.448030700654407,"soare, saree, slier, raile, raise"
2256,cynic,1.446442584565676,"soare, slate, sater, saree, salet"
2257,ninny,1.4457473016081617,"soare, slate, sater, saree, salet"
2258,puffy,1.4419428238792813,"soare, saine, slate, slane, sater"
2259,inbox,1.43470844778027,"slate, sater, saree, salet, stare"
2260,poppy,1.4318605946721612,"saine, slate, slane, sater, saice"
2261,fizzy,1.430696359800237,"soare, slate, slane, sater, saree"
2262,pizza,1.4305107321514026,"sorel, soler, soree, trone, store"
2263,icing,1.427280338566387,"soare, slate, sater, saree, salet"
2264,ovoid,1.4169042196237855,"slate, slane, sater, saree, saner"
2265,onion,1.4102250327894457,"slate, sater, saree, salet, stare"
2266,usurp,1.4023489035127883,"coate, toile, baile, alone, aline"
2267,bobby,1.402072890878348,"saine, slate, slane, sater, saice"
2268,whoop,1.3955373689612862,"saine, slate, slane, sater, saice"
2269,ninja,1.3944328456990265,"sorel, soler, soree, store, shoer"
2270,chuck,1.3911521033560037,"soare, saine, slate, slane, sater"
2271,livid,1.3876288818387852,"soare, sater, saree, saner, roate"
2272,lymph,1.3842240165437012,"soare, saine, sater, saice, saree"
2273,hippo,1.3817139129944551,"slate, slane, sater, saree, saner"
2274,twixt,1.3766890644785224,"soare, slane, saree, saner, crane"
2275,idiom,1.37489316320169,"slate, slane, sater, saree, saner"
2276,igloo,1.3716325959056492,"sater, saree, saner, stare, crate"
2277,shush,1.37041959394301,"roate, crate, raile, crane, raine"
2278,madam,1.365787423355607,"slier, sorel, soler, soree, trone"
2279,unzip,1.3644227598615193,"soare, slate, sater, saree, salet"
2280,vigil,1.3610920202104808,"soare, sater, saree, saner, roate"
2281,gypsy,1.357725699025658,"roate, crate, raile, crane, raine"
2282,abyss,1.347430960888861,"trone, trine, toile, crone, crine"
2283,undid,1.3363993474529066,"soare, slate, sater, saree, salet"
2284,motto,1.3239947477939908,"saine, slane, saice, saree, saner"
2285,fuzzy,1.313588467279882,"soare, saine, slate, slane, sater"
2286,lupus,1.3132670424149064,"roate, crate, crane, raine, trace"
2287,whiff,1.305030184839174,"soare, slate, slane, sater, saree"
2288,kayak,1.2604532814896454,"slier, sorel, soler, soree, trone"
2289,nymph,1.2566910992972224,"soare, slate, sater, saice, saree"
2290,jumbo,1.2550187259237164,"saine, slate, slane, sater, saice"
2291,jiffy,1.254106010944122,"soare, slate, slane, sater, saree"
2292,idyll,1.245347343196744,"soare, sater, saree, saner, roate"
2293,gamma,1.2246876974783552,"slier, sorel, soler, soree, trone"
2294,known,1.2204760109312596,"slate, sater, saice, saree, salet"
2295,mucus,1.204068307374357,"roate, raile, raine, tiare, orate"
2296,magma,1.2019192269329542,"slier, sorel, soler, soree, trone"
2297,affix,1.1889784825716,"sorel, soler, soree, trone, store"
2298,puppy,1.1605807369213943,"soare, saine, slate, slane, sater"
2299,minim,1.141026235777071,"soare, slate, sater, saree, salet"
2300,mummy,1.1401952272204934,"soare, saine, slate, slane, sater"
2301,humus,1.123975036039215,"roate, crate, raile, crane, raine"
2302,humph,1.1166412318094094,"soare, saine, slate, slane, sater"
2303,fluff,1.110270295355792,"soare, saine, sater, saice, saree"
2304,pygmy,1.097192018366604,"soare, saine, slate, slane, sater"
2305,kappa,1.065310023160905,"slier, sorel, soler, soree, trone"
2306,mimic,0.9485594036879988,"soare, slate, slane, sater, saree"
2307,civic,0.9445434995381522,"soare, slate, slane, sater, saree"
2308,vivid,0.9064684499761044,"soare, slate, slane, sater, saree"
2309,mamma,0.9060707681836484,"slier, sorel, soler, soree, trone"
